ds,yhat,yhat_lower,yhat_upper
2021-06-06 02:00:00,574395.1767782104,467016.4780385679,685475.8819695237
2021-06-06 03:00:00,591737.3151067002,479098.2615134168,702941.1403874996
2021-06-06 04:00:00,602427.7657393039,492832.9903898263,716705.2391516232
2021-06-06 05:00:00,605660.5118030176,497309.13725695637,709344.0344072684
2021-06-06 06:00:00,600764.2246406286,489152.17977824394,711602.380033098
2021-06-06 07:00:00,590048.4954109812,480668.5979132648,698952.3724099527
2021-06-06 08:00:00,579503.2549312443,473678.87392748345,690923.4515912337
2021-06-06 09:00:00,576029.7102411033,463251.6976938688,686204.167508698
2021-06-06 10:00:00,582934.4596130542,473203.8457614992,701060.3606299197
2021-06-06 11:00:00,597050.8292909571,473972.1469209728,702220.2106267231
2021-06-06 12:00:00,609690.7069989572,501916.56999374006,717524.9478770507
2021-06-06 13:00:00,610791.006899245,503196.63433251693,723742.3533634689
2021-06-06 14:00:00,593551.4701812048,485804.38847328775,698105.0815437891
2021-06-06 15:00:00,557073.7577995809,443485.0329780378,665643.3398386206
2021-06-06 16:00:00,506361.84748836147,390583.0032453407,620160.6964121984
2021-06-06 17:00:00,450632.620225721,342361.21030603535,561548.7075799976
2021-06-06 18:00:00,401021.76335364976,289524.4877439413,508164.36882886576
2021-06-06 19:00:00,367978.56922549667,253025.90847747427,468927.01269501226
2021-06-06 20:00:00,358370.6542481352,242821.84019474962,468651.34709944844
2021-06-06 21:00:00,372952.4902127723,263887.3552309854,484353.749154902
2021-06-06 22:00:00,405790.23848533724,289922.1117285289,515729.08552984986
2021-06-06 23:00:00,446654.983784645,330074.23234891496,560652.5131533996
2021-06-07 00:00:00,485515.6642916857,377979.113325741,594128.8361927585
2021-06-07 01:00:00,516462.36663729645,409401.7882064398,626577.1252727883
2021-06-07 02:00:00,538556.4086775717,429005.81592197396,650810.1379795003
2021-06-07 03:00:00,553428.3745360792,439290.1367252884,670523.5923443524
2021-06-07 04:00:00,562046.638570604,447210.7115777791,674757.9893011808
2021-06-07 05:00:00,563617.6545792493,451644.11657142325,669701.6863333429
2021-06-07 06:00:00,557478.4414689904,454417.8402391853,664294.1460999474
2021-06-07 07:00:00,545942.7412843294,433937.52350249933,656232.8816467718
2021-06-07 08:00:00,535000.4113807023,415415.04145246494,639480.3916628911
2021-06-07 09:00:00,531548.3794997553,420913.38766511774,647135.6117773019
2021-06-07 10:00:00,538884.8231896986,423095.6481348828,646719.3688847364
2021-06-07 11:00:00,553830.6160478055,448778.11260181747,666607.1171189328
2021-06-07 12:00:00,567681.314477734,450033.94313849544,678567.0160069813
2021-06-07 13:00:00,570353.8177986273,460978.43398930645,687512.4193011932
2021-06-07 14:00:00,555024.4035477117,443921.17524287757,674218.9933569502
2021-06-07 15:00:00,520768.0916961093,413592.5518790212,630182.008375545
2021-06-07 16:00:00,472559.3467026037,361508.9952423978,575472.0172679774
2021-06-07 17:00:00,419582.9989343712,318054.5951876749,540505.3001188324
2021-06-07 18:00:00,372940.5087176213,260863.68321937826,483685.64108872536
2021-06-07 19:00:00,343051.4303556712,232633.12699496976,457386.4289391238
2021-06-07 20:00:00,336739.6832566087,229755.00227173773,446317.9047141468
2021-06-07 21:00:00,354721.3437708139,244744.18488972483,464542.7819950528
2021-06-07 22:00:00,391023.6170967755,278812.72877244366,499615.58142668626
2021-06-07 23:00:00,435378.4943524181,326104.95052593376,544025.6032733113
2021-06-08 00:00:00,477716.104006021,364113.6768192128,586352.8801969175
2021-06-08 01:00:00,512088.4214151628,396778.5242421423,622959.090030507
2021-06-08 02:00:00,537519.7545607717,425632.75573950657,651977.8934037175
2021-06-08 03:00:00,555605.1659580587,445095.8875504184,669296.7513514275
2021-06-08 04:00:00,567279.3629983079,457739.4250862622,683101.4316023878
2021-06-08 05:00:00,571717.3289413479,470390.8736601464,685744.4114594356
2021-06-08 06:00:00,568227.1220135402,450976.4660796619,679428.8260489282
2021-06-08 07:00:00,559096.3150805024,453168.08594776114,668101.6968913679
